Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[1]	DS_Pr[0]	MV_Pr[1]	MV_Pr[0]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
309	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
31	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
310	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
311	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
312	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
313	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
314	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
315	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
316	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
317	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
318	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
319	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
32	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
320	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
321	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
322	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
323	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
324	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
325	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
326	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
327	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
328	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
329	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
33	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
330	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
331	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
332	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
333	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
334	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
335	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
336	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
337	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
338	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
339	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
34	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
340	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
341	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
342	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
343	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
344	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
345	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
346	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
347	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
348	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
349	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
35	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
350	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
351	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
352	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
353	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
354	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
355	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
356	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
357	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
358	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
359	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
36	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
360	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
361	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
362	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
363	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
364	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
365	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
366	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
367	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
368	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
369	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
37	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
370	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
371	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
372	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
373	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
374	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
375	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
376	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
377	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
378	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
379	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
38	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
380	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
381	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
382	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
383	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
384	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
385	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
386	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
387	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
388	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
389	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
